state,total_sales,total_customers
Alabama,70350.0,24
Arizona,289100.0,58
Arkansas,64822.0,6
California,2119476.0,458
Colorado,250076.0,63
Connecticut,89283.0,22
Delaware,85565.0,20
District of Columbia,5512.0,1
Florida,421684.0,88
Georgia,128329.0,37
Illinois,463462.0,103
Indiana,135594.0,31
Iowa,13727.0,6
Kansas,34823.0,3
Kentucky,265064.0,48
Louisiana,54474.0,18
Maryland,25659.0,6
Massachusetts,131284.0,30
Michigan,203188.0,45
Minnesota,181532.0,36
Mississippi,69640.0,14
Missouri,69238.0,20
Nebraska,2793.0,2
Nevada,14941.0,3
New Hampshire,25100.0,5
New Jersey,170528.0,36
New Mexico,16545.0,9
New York,1044398.0,232
North Carolina,329134.0,82
Ohio,522467.0,121
Oklahoma,42395.0,9
Oregon,42738.0,8
Pennsylvania,536905.0,127
Rhode Island,56408.0,12
South Dakota,457.0,1
Tennessee,156001.0,30
Texas,1073493.0,221
Utah,50262.0,12
Virginia,229888.0,41
Washington,484652.0,116
Wisconsin,56877.0,20
