segment,month_name,total_sales,total_profit
Corporate,Oct,286347.0,48959.0
Home Office,Jul,162820.0,28562.0
Consumer,Jul,392338.0,70883.0
Corporate,Mar,257053.0,44222.0
Consumer,Nov,376284.0,64381.0
Home Office,Aug,138223.0,24143.0
Consumer,Aug,434902.0,80338.0
Corporate,Aug,238247.0,42149.0
Home Office,Apr,149987.0,26633.0
Consumer,Jun,390077.0,70214.0
Consumer,May,423572.0,75054.0
Home Office,Sep,120333.0,19777.0
Corporate,Jul,211532.0,38708.0
Corporate,Dec,304102.0,54583.0
Corporate,May,276378.0,49824.0
Corporate,Apr,260943.0,44985.0
Home Office,May,150722.0,27842.0
Home Office,Jan,170463.0,31237.0
Home Office,Jun,140973.0,27088.0
Consumer,Sep,432941.0,72850.0
Home Office,Mar,175636.0,28876.0
Consumer,Apr,406831.0,73026.0
Home Office,Nov,173485.0,30359.0
Home Office,Oct,175142.0,30682.0
Consumer,Dec,469330.0,85005.0
Corporate,Nov,280252.0,47008.0
Corporate,Sep,239944.0,42653.0
Corporate,Feb,245804.0,41070.0
Home Office,Feb,144515.0,26485.0
Consumer,Mar,453223.0,80199.0
Consumer,Oct,455472.0,79816.0
Corporate,Jan,300630.0,52157.0
Consumer,Jan,398978.0,73706.0
Corporate,Jun,242430.0,44005.0
Home Office,Dec,165924.0,27557.0
Consumer,Feb,382031.0,69668.0
