region,month_name,total_sales
South,Mar,185133.0
South,Jan,155020.0
East,Apr,243468.0
East,Nov,251017.0
Central,May,224479.0
East,Mar,237643.0
Central,Oct,196694.0
South,Nov,146067.0
Central,Apr,212779.0
South,Jul,124490.0
Central,Mar,239381.0
East,Jan,249706.0
West,Apr,239933.0
East,Sep,221122.0
South,Sep,161265.0
West,Aug,226388.0
Central,Nov,193918.0
South,Feb,175679.0
West,Mar,262911.0
South,Dec,176238.0
East,Feb,235324.0
West,Dec,299601.0
West,Sep,246052.0
Central,Sep,192874.0
South,Aug,166082.0
East,Jun,211515.0
West,Jan,300142.0
South,Apr,143040.0
Central,Dec,222163.0
West,Oct,279404.0
Central,Jun,200205.0
Central,Aug,185593.0
East,Oct,282355.0
West,Jun,241166.0
West,Jul,243465.0
West,Nov,255376.0
East,Dec,264854.0
South,Jun,151582.0
East,Jul,218410.0
East,May,238957.0
South,Oct,172558.0
Central,Jul,196939.0
Central,Jan,198581.0
East,Aug,257624.0
Central,Feb,200659.0
South,May,170107.0
West,May,238198.0
West,Feb,186407.0
