category,month,total_sales,total_profit
Furniture,Sep,217597.0,37713.0
Furniture,Oct,190996.0,34849.0
Furniture,Mar,236202.0,42530.0
Office Supplies,Feb,536295.0,94902.0
Technology,Jul,201821.0,35990.0
Office Supplies,Dec,649528.0,115372.0
Furniture,Aug,191736.0,33975.0
Office Supplies,Jul,513246.0,92237.0
Office Supplies,Jun,481351.0,86969.0
Technology,Sep,165732.0,29025.0
Technology,Dec,223682.0,38777.0
Technology,Jun,225538.0,41703.0
Office Supplies,Jan,614288.0,111759.0
Technology,Aug,188773.0,32626.0
Technology,Oct,246393.0,40782.0
Technology,Jan,227993.0,42795.0
Office Supplies,Mar,580299.0,98575.0
Office Supplies,Aug,531465.0,98172.0
Office Supplies,Sep,513029.0,86684.0
Office Supplies,Oct,574413.0,99389.0
Furniture,Nov,190000.0,32340.0
Office Supplies,Nov,526572.0,89933.0
Technology,May,202948.0,34344.0
Furniture,Feb,151324.0,28204.0
Office Supplies,Apr,517362.0,92623.0
Furniture,Jan,178344.0,31565.0
Furniture,Jun,178359.0,31786.0
Technology,Nov,234135.0,40968.0
Technology,Mar,197053.0,34935.0
Technology,Feb,179823.0,29740.0
Furniture,Apr,214974.0,38459.0
Technology,Apr,213113.0,36883.0
Furniture,Dec,194691.0,34815.0
Office Supplies,May,557478.0,99522.0
Furniture,Jul,164205.0,29603.0
Furniture,May,194934.0,36662.0
