region,month_name,total_sales
South,Mar,158410.0
Central,Sep,159764.0
South,Aug,136486.0
South,Jan,140425.0
East,Jun,187474.0
West,Jan,252651.0
South,Apr,123022.0
East,Apr,212356.0
East,Nov,225218.0
Central,Dec,180501.0
West,Oct,251828.0
Central,May,189973.0
Central,Jun,165065.0
East,Mar,206622.0
Central,Aug,166544.0
East,Oct,257519.0
Central,Oct,174702.0
South,Nov,131303.0
West,Jun,202133.0
Central,Apr,178496.0
South,Jul,101451.0
West,Jul,215304.0
West,Nov,221635.0
Central,Mar,208236.0
East,Jan,227512.0
West,Apr,221445.0
East,Sep,196364.0
East,Dec,241838.0
South,Jun,123951.0
East,Jul,188581.0
East,May,211344.0
South,Sep,137357.0
West,Aug,196797.0
South,Oct,157504.0
Central,Jul,173015.0
Central,Jan,175146.0
East,Aug,222413.0
Central,Nov,171425.0
South,Feb,155464.0
West,Mar,219214.0
Central,Feb,178676.0
South,Dec,145928.0
East,Feb,205261.0
South,May,156631.0
West,Dec,267716.0
West,Sep,189670.0
West,May,208593.0
West,Feb,160320.0
