category,month,total_sales,total_profit
Furniture,Sep,223923.0,38907.0
Furniture,Oct,195284.0,35799.0
Furniture,Mar,240147.0,43173.0
Office Supplies,Feb,562335.0,100104.0
Technology,Jul,206199.0,36631.0
Office Supplies,Dec,668638.0,118684.0
Furniture,Aug,198782.0,35479.0
Office Supplies,Jul,542370.0,97718.0
Office Supplies,Jun,496597.0,89473.0
Technology,Sep,173649.0,30441.0
Technology,Dec,229776.0,40090.0
Technology,Jun,234759.0,43385.0
Office Supplies,Jan,639091.0,115783.0
Technology,Aug,207476.0,36116.0
Technology,Oct,253202.0,42122.0
Technology,Jan,232743.0,43760.0
Office Supplies,Mar,612378.0,103926.0
Office Supplies,Aug,552539.0,101334.0
Office Supplies,Sep,562532.0,96069.0
Office Supplies,Oct,602699.0,103373.0
Furniture,Nov,195332.0,33317.0
Office Supplies,Nov,553170.0,94822.0
Technology,May,209623.0,35494.0
Furniture,Feb,167183.0,31601.0
Office Supplies,Apr,538780.0,96502.0
Furniture,Jan,189046.0,33301.0
Furniture,Jun,189428.0,34285.0
Technology,Nov,246273.0,43233.0
Technology,Mar,207667.0,36681.0
Technology,Feb,186969.0,30832.0
Furniture,Apr,222192.0,39948.0
Technology,Apr,219556.0,38104.0
Furniture,Dec,199112.0,35634.0
Office Supplies,May,578035.0,103545.0
Furniture,Jul,167108.0,30047.0
Furniture,May,201214.0,37849.0
