category,month,total_sales,total_profit
Furniture,Sep,215459.0,37351.0
Furniture,Oct,188871.0,34398.0
Furniture,Mar,231064.0,41712.0
Office Supplies,Feb,526247.0,93274.0
Technology,Jul,198329.0,35281.0
Office Supplies,Dec,637348.0,112956.0
Furniture,Aug,186559.0,33005.0
Office Supplies,Jul,499783.0,89132.0
Office Supplies,Jun,470334.0,84883.0
Technology,Sep,159320.0,28227.0
Technology,Dec,211864.0,37690.0
Technology,Jun,221286.0,40864.0
Office Supplies,Jan,599107.0,109447.0
Technology,Aug,185808.0,32062.0
Technology,Oct,242107.0,40240.0
Technology,Jan,222136.0,41660.0
Office Supplies,Mar,568152.0,96458.0
Office Supplies,Aug,521093.0,96445.0
Office Supplies,Sep,499757.0,84754.0
Office Supplies,Oct,565603.0,98102.0
Furniture,Nov,186262.0,31566.0
Office Supplies,Nov,506259.0,87147.0
Technology,May,201302.0,34013.0
Furniture,Feb,149636.0,27933.0
Office Supplies,Apr,504156.0,89700.0
Furniture,Jan,175309.0,30884.0
Furniture,Jun,174158.0,31080.0
Technology,Nov,228706.0,40172.0
Technology,Mar,193018.0,34200.0
Technology,Feb,175117.0,29057.0
Furniture,Apr,211303.0,37690.0
Technology,Apr,207035.0,35831.0
Furniture,Dec,190985.0,34090.0
Office Supplies,May,546661.0,97449.0
Furniture,Jul,160287.0,28986.0
Furniture,May,191795.0,36177.0
