category,month,total_sales,total_profit
Furniture,Sep,303303.0,52444.0
Furniture,Oct,266969.0,48977.0
Furniture,Mar,336689.0,58461.0
Office Supplies,Feb,799769.0,140548.0
Technology,Jul,313995.0,56108.0
Office Supplies,Dec,962696.0,169819.0
Furniture,Aug,289792.0,51891.0
Office Supplies,Jul,834184.0,146182.0
Office Supplies,Jun,787538.0,140831.0
Technology,Sep,251994.0,43639.0
Technology,Dec,327855.0,57629.0
Technology,Jun,343943.0,62601.0
Office Supplies,Jan,916227.0,164999.0
Technology,Aug,334401.0,57713.0
Technology,Oct,368882.0,61736.0
Technology,Jan,338252.0,62926.0
Office Supplies,Mar,872661.0,146833.0
Office Supplies,Aug,771347.0,140414.0
Office Supplies,Sep,830671.0,145012.0
Office Supplies,Oct,890063.0,155511.0
Furniture,Nov,291785.0,50004.0
Office Supplies,Nov,809974.0,139871.0
Technology,May,319680.0,54574.0
Furniture,Feb,238916.0,43462.0
Office Supplies,Apr,799079.0,141362.0
Furniture,Jan,285327.0,51029.0
Furniture,Jun,291264.0,49684.0
Technology,Nov,347328.0,62456.0
Technology,Mar,296647.0,52255.0
Technology,Feb,298845.0,50947.0
Furniture,Apr,332239.0,58693.0
Technology,Apr,325903.0,56758.0
Furniture,Dec,317128.0,57395.0
Office Supplies,May,867355.0,154422.0
Furniture,Jul,270406.0,47368.0
Furniture,May,312628.0,57418.0
