state,total_sales,total_customers
Alabama,69550.0,23
Arizona,283667.0,53
Arkansas,58288.0,5
California,2058440.0,389
Colorado,243662.0,53
Connecticut,82890.0,16
Delaware,83994.0,16
District of Columbia,5512.0,1
Florida,411956.0,78
Georgia,122064.0,29
Illinois,448552.0,90
Indiana,133858.0,29
Iowa,12972.0,4
Kansas,34823.0,3
Kentucky,251369.0,38
Louisiana,51546.0,15
Maryland,25659.0,6
Massachusetts,125725.0,24
Michigan,199667.0,36
Minnesota,177942.0,32
Mississippi,69640.0,14
Missouri,69142.0,19
Nebraska,2793.0,2
Nevada,14941.0,3
New Hampshire,22321.0,3
New Jersey,165748.0,28
New Mexico,16545.0,9
New York,1013832.0,198
North Carolina,296758.0,65
Ohio,510948.0,110
Oklahoma,42395.0,9
Oregon,42738.0,8
Pennsylvania,525421.0,112
Rhode Island,51717.0,9
South Dakota,457.0,1
Tennessee,153402.0,27
Texas,1036214.0,197
Utah,50262.0,12
Virginia,227424.0,35
Washington,472026.0,100
Wisconsin,53670.0,15
