region,month_name,total_sales
South,Mar,163813.0
South,Jan,145939.0
East,Apr,230431.0
East,Nov,233587.0
Central,May,202361.0
East,Mar,214423.0
Central,Oct,180882.0
South,Nov,136999.0
Central,Apr,189155.0
South,Jul,116820.0
Central,Mar,218875.0
East,Jan,236808.0
West,Apr,228805.0
East,Sep,205476.0
South,Sep,147961.0
West,Aug,209902.0
Central,Nov,177115.0
South,Feb,161367.0
West,Mar,237714.0
South,Dec,156203.0
East,Feb,214977.0
West,Dec,273903.0
West,Sep,219313.0
Central,Sep,167587.0
South,Aug,145618.0
East,Jun,200323.0
West,Jan,262921.0
South,Apr,134960.0
Central,Dec,189352.0
West,Oct,261146.0
Central,Jun,169844.0
Central,Aug,169176.0
East,Oct,268417.0
West,Jun,220722.0
West,Jul,224459.0
West,Nov,230087.0
East,Dec,249204.0
South,Jun,131712.0
East,Jul,206981.0
East,May,220619.0
South,Oct,167021.0
Central,Jul,177217.0
Central,Jan,182757.0
East,Aug,230384.0
Central,Feb,185797.0
South,May,162795.0
West,May,222928.0
West,Feb,170014.0
