segment,month_name,total_sales,total_profit
Corporate,Oct,327573.0,55926.0
Home Office,Jul,187014.0,32533.0
Consumer,Jul,476190.0,84790.0
Corporate,Mar,296019.0,51456.0
Consumer,Nov,459337.0,79554.0
Home Office,Aug,156940.0,27104.0
Consumer,Aug,518039.0,95227.0
Corporate,Aug,284716.0,50737.0
Home Office,Apr,176935.0,31842.0
Consumer,Jun,477766.0,85548.0
Consumer,May,502875.0,89091.0
Home Office,Sep,153638.0,25574.0
Corporate,Jul,255597.0,47732.0
Corporate,Dec,370957.0,65499.0
Corporate,May,310921.0,55753.0
Corporate,Apr,306721.0,53428.0
Home Office,May,175901.0,32224.0
Home Office,Jan,198922.0,36053.0
Home Office,Jun,161140.0,30287.0
Consumer,Sep,525347.0,90368.0
Home Office,Mar,204630.0,33109.0
Consumer,Apr,500447.0,90000.0
Home Office,Nov,194649.0,33947.0
Home Office,Oct,200037.0,34855.0
Consumer,Dec,545482.0,98540.0
Corporate,Nov,344948.0,58530.0
Corporate,Sep,284785.0,50151.0
Corporate,Feb,293017.0,50003.0
Home Office,Feb,164932.0,30143.0
Consumer,Mar,560748.0,99411.0
Consumer,Oct,525915.0,91059.0
Corporate,Jan,357925.0,63431.0
Consumer,Jan,505037.0,93497.0
Corporate,Jun,284935.0,51861.0
Home Office,Dec,182794.0,30640.0
Consumer,Feb,460492.0,82667.0
