category,month,total_sales,total_profit
Furniture,Sep,302859.0,52382.0
Furniture,Oct,266174.0,48837.0
Furniture,Mar,336376.0,58388.0
Office Supplies,Feb,797528.0,140127.0
Technology,Jul,313424.0,56026.0
Office Supplies,Dec,960522.0,169303.0
Furniture,Aug,289435.0,51853.0
Office Supplies,Jul,832425.0,145944.0
Office Supplies,Jun,784437.0,140400.0
Technology,Sep,251514.0,43519.0
Technology,Dec,327239.0,57571.0
Technology,Jun,343385.0,62544.0
Office Supplies,Jan,912132.0,164146.0
Technology,Aug,333098.0,57458.0
Technology,Oct,367937.0,61472.0
Technology,Jan,336129.0,62489.0
Office Supplies,Mar,872280.0,146742.0
Office Supplies,Aug,769697.0,140218.0
Office Supplies,Sep,818869.0,142380.0
Office Supplies,Oct,887631.0,155102.0
Furniture,Nov,291043.0,49891.0
Office Supplies,Nov,808228.0,139624.0
Technology,May,318849.0,54460.0
Furniture,Feb,235549.0,42744.0
Office Supplies,Apr,797049.0,140956.0
Furniture,Jan,283385.0,50789.0
Furniture,Jun,290958.0,49661.0
Technology,Nov,346176.0,62310.0
Technology,Mar,296647.0,52255.0
Technology,Feb,298133.0,50865.0
Furniture,Apr,331762.0,58614.0
Technology,Apr,324128.0,56519.0
Furniture,Dec,316585.0,57301.0
Office Supplies,May,862911.0,153516.0
Furniture,Jul,268050.0,46894.0
Furniture,May,312346.0,57348.0
