region,month_name,total_sales
South,Mar,172474.0
South,Jan,151160.0
East,Apr,239511.0
East,Nov,244927.0
Central,May,217125.0
East,Mar,229254.0
Central,Oct,192508.0
South,Nov,142120.0
Central,Apr,202011.0
South,Jul,121445.0
Central,Mar,226107.0
East,Jan,244562.0
West,Apr,235258.0
East,Sep,214933.0
South,Sep,157497.0
West,Aug,218682.0
Central,Nov,190994.0
South,Feb,166263.0
West,Mar,258077.0
South,Dec,169660.0
East,Feb,227546.0
West,Dec,294949.0
West,Sep,239218.0
Central,Sep,181570.0
South,Aug,162298.0
East,Jun,206426.0
West,Jan,283540.0
South,Apr,140981.0
Central,Dec,218518.0
West,Oct,276324.0
Central,Jun,184322.0
Central,Aug,181258.0
East,Oct,277612.0
West,Jun,233309.0
West,Jul,240162.0
West,Nov,251980.0
East,Dec,256229.0
South,Jun,149423.0
East,Jul,213501.0
East,May,232864.0
South,Oct,170517.0
Central,Jul,191582.0
Central,Jan,190809.0
East,Aug,249134.0
Central,Feb,194889.0
South,May,167809.0
West,May,232874.0
West,Feb,183652.0
