region,month_name,total_sales
South,Mar,169532.0
South,Jan,150576.0
East,Apr,237988.0
East,Nov,242088.0
Central,May,215520.0
East,Mar,228804.0
Central,Oct,189512.0
South,Nov,140347.0
Central,Apr,198537.0
South,Jul,119677.0
Central,Mar,223868.0
East,Jan,243761.0
West,Apr,233431.0
East,Sep,213855.0
South,Sep,152997.0
West,Aug,218449.0
Central,Nov,188326.0
South,Feb,165354.0
West,Mar,248342.0
South,Dec,169299.0
East,Feb,224049.0
West,Dec,291302.0
West,Sep,236253.0
Central,Sep,180783.0
South,Aug,160489.0
East,Jun,205463.0
West,Jan,279057.0
South,Apr,139565.0
Central,Dec,205890.0
West,Oct,273484.0
Central,Jun,182713.0
Central,Aug,178749.0
East,Oct,274261.0
West,Jun,232238.0
West,Jul,236443.0
West,Nov,248473.0
East,Dec,254573.0
South,Jun,148227.0
East,Jul,212360.0
East,May,230460.0
South,Oct,169623.0
Central,Jul,190634.0
Central,Jan,189234.0
East,Aug,248461.0
Central,Feb,192384.0
South,May,166316.0
West,May,231103.0
West,Feb,181382.0
