region,month_name,total_sales
South,Mar,165296.0
South,Jan,149222.0
East,Apr,232647.0
East,Nov,236768.0
Central,May,207280.0
East,Mar,220811.0
Central,Oct,183519.0
South,Nov,137901.0
Central,Apr,192243.0
South,Jul,118240.0
Central,Mar,220263.0
East,Jan,238347.0
West,Apr,231103.0
East,Sep,207729.0
South,Sep,149842.0
West,Aug,212804.0
Central,Nov,180697.0
South,Feb,164666.0
West,Mar,239276.0
South,Dec,157015.0
East,Feb,220472.0
West,Dec,276614.0
West,Sep,222944.0
Central,Sep,169866.0
South,Aug,159315.0
East,Jun,203662.0
West,Jan,270446.0
South,Apr,136296.0
Central,Dec,198454.0
West,Oct,266677.0
Central,Jun,172242.0
Central,Aug,171359.0
East,Oct,270454.0
West,Jun,225628.0
West,Jul,228400.0
West,Nov,239136.0
East,Dec,252083.0
South,Jun,134392.0
East,Jul,210002.0
East,May,225194.0
South,Oct,168485.0
Central,Jul,180502.0
Central,Jan,184078.0
East,Aug,244685.0
Central,Feb,187606.0
South,May,165410.0
West,May,226543.0
West,Feb,172963.0
