region,month_name,total_sales
South,Mar,154776.0
Central,Sep,154072.0
South,Aug,133323.0
South,Jan,135019.0
East,Jun,184779.0
West,Jan,230173.0
South,Apr,114020.0
East,Apr,208934.0
East,Nov,205409.0
Central,Dec,166112.0
West,Oct,218352.0
Central,May,177777.0
Central,Jun,155083.0
East,Mar,203417.0
Central,Aug,160112.0
East,Oct,253219.0
Central,Oct,162607.0
South,Nov,128101.0
West,Jun,197728.0
Central,Apr,172779.0
South,Jul,97092.0
West,Jul,208932.0
West,Nov,217997.0
Central,Mar,202461.0
East,Jan,210789.0
West,Apr,214414.0
East,Sep,183886.0
East,Dec,228005.0
South,Jun,121244.0
East,Jul,184520.0
East,May,206653.0
South,Sep,133259.0
West,Aug,191449.0
South,Oct,156317.0
Central,Jul,166369.0
Central,Jan,168508.0
East,Aug,217216.0
Central,Nov,156087.0
South,Feb,145773.0
West,Mar,208529.0
Central,Feb,164054.0
South,Dec,144751.0
East,Feb,201464.0
South,May,153418.0
West,Dec,263577.0
West,Sep,184848.0
West,May,194082.0
West,Feb,153263.0
