region,month_name,total_sales
South,Mar,304364.0
South,Jan,267692.0
East,Apr,447518.0
East,Nov,435298.0
Central,May,381201.0
East,Mar,422179.0
Central,Oct,320711.0
South,Nov,231515.0
Central,Apr,354425.0
South,Jul,218998.0
Central,Mar,363870.0
East,Jan,427729.0
West,Apr,430672.0
East,Sep,410366.0
South,Sep,271825.0
West,Aug,412023.0
Central,Nov,353507.0
South,Feb,266504.0
West,Mar,434560.0
South,Dec,304699.0
East,Feb,374267.0
West,Dec,516838.0
West,Sep,403813.0
Central,Sep,320406.0
South,Aug,283929.0
East,Jun,348989.0
West,Jan,493904.0
South,Apr,239231.0
Central,Dec,367977.0
West,Oct,482237.0
Central,Jun,345622.0
Central,Aug,295757.0
East,Oct,472673.0
West,Jun,475190.0
West,Jul,424019.0
West,Nov,444038.0
East,Dec,438526.0
South,Jun,267310.0
East,Jul,423572.0
East,May,381404.0
South,Oct,273104.0
Central,Jul,368501.0
Central,Jan,360595.0
East,Aug,420046.0
Central,Feb,355629.0
South,May,273151.0
West,May,489481.0
West,Feb,359248.0
