region,month_name,total_sales
South,Mar,207156.0
South,Jan,183347.0
East,Apr,292305.0
East,Nov,300243.0
Central,May,247276.0
East,Mar,271574.0
Central,Oct,224139.0
South,Nov,160940.0
Central,Apr,240935.0
South,Jul,135211.0
Central,Mar,276979.0
East,Jan,288043.0
West,Apr,280989.0
East,Sep,264770.0
South,Sep,183101.0
West,Aug,268673.0
Central,Nov,238336.0
South,Feb,197443.0
West,Mar,301800.0
South,Dec,204168.0
East,Feb,262653.0
West,Dec,348055.0
West,Sep,277794.0
Central,Sep,232962.0
South,Aug,184240.0
East,Jun,238524.0
West,Jan,342436.0
South,Apr,160438.0
Central,Dec,246660.0
West,Oct,310772.0
Central,Jun,229161.0
Central,Aug,206538.0
East,Oct,319695.0
West,Jun,278594.0
West,Jul,285286.0
West,Nov,293806.0
East,Dec,295539.0
South,Jun,172591.0
East,Jul,268896.0
East,May,263394.0
South,Oct,194770.0
Central,Jul,224802.0
Central,Jan,246865.0
East,Aug,296214.0
Central,Feb,229884.0
South,May,185103.0
West,May,290952.0
West,Feb,225089.0
