region,month_name,total_sales
South,Mar,202716.0
South,Jan,176591.0
East,Apr,283578.0
East,Nov,295052.0
Central,May,244148.0
East,Mar,264788.0
Central,Oct,218439.0
South,Nov,157746.0
Central,Apr,237458.0
South,Jul,132041.0
Central,Mar,262398.0
East,Jan,283036.0
West,Apr,272871.0
East,Sep,249959.0
South,Sep,173236.0
West,Aug,261371.0
Central,Nov,234298.0
South,Feb,186048.0
West,Mar,294117.0
South,Dec,200605.0
East,Feb,257959.0
West,Dec,341750.0
West,Sep,268566.0
Central,Sep,215847.0
South,Aug,180821.0
East,Jun,228932.0
West,Jan,333507.0
South,Apr,156881.0
Central,Dec,242681.0
West,Oct,305451.0
Central,Jun,219794.0
Central,Aug,201966.0
East,Oct,313922.0
West,Jun,274128.0
West,Jul,279505.0
West,Nov,278892.0
East,Dec,293432.0
South,Jun,168541.0
East,Jul,266248.0
East,May,257311.0
South,Oct,181331.0
Central,Jul,218015.0
Central,Jan,243277.0
East,Aug,276478.0
Central,Feb,217969.0
South,May,183277.0
West,May,278392.0
West,Feb,212457.0
