category,month,total_sales,total_profit
Furniture,Sep,319091.0,56117.0
Furniture,Oct,279120.0,50952.0
Furniture,Mar,344182.0,59746.0
Office Supplies,Feb,816778.0,144214.0
Technology,Jul,317752.0,56742.0
Office Supplies,Dec,990108.0,174190.0
Furniture,Aug,297328.0,53381.0
Office Supplies,Jul,854260.0,149767.0
Office Supplies,Jun,809023.0,144268.0
Technology,Sep,258571.0,44770.0
Technology,Dec,336139.0,59290.0
Technology,Jun,350126.0,63745.0
Office Supplies,Jan,928341.0,167495.0
Technology,Aug,338434.0,58438.0
Technology,Oct,376960.0,63117.0
Technology,Jan,342547.0,63666.0
Office Supplies,Mar,890764.0,150257.0
Office Supplies,Aug,791974.0,144211.0
Office Supplies,Sep,851007.0,148543.0
Office Supplies,Oct,908484.0,158197.0
Furniture,Nov,296846.0,50905.0
Office Supplies,Nov,836458.0,144151.0
Technology,May,328371.0,56103.0
Furniture,Feb,245205.0,44725.0
Office Supplies,Apr,818898.0,144876.0
Furniture,Jan,290812.0,52187.0
Furniture,Jun,306633.0,51929.0
Technology,Nov,356949.0,64159.0
Technology,Mar,307630.0,53848.0
Technology,Feb,305365.0,52102.0
Furniture,Apr,338496.0,59903.0
Technology,Apr,332293.0,57983.0
Furniture,Dec,322339.0,58193.0
Office Supplies,May,896543.0,159714.0
Furniture,Jul,277979.0,48692.0
Furniture,May,322224.0,59145.0
