category,month,total_sales,total_profit
Furniture,Sep,227402.0,39718.0
Furniture,Oct,195504.0,35839.0
Furniture,Mar,240694.0,43293.0
Office Supplies,Feb,565177.0,100430.0
Technology,Jul,206974.0,36836.0
Office Supplies,Dec,670274.0,119019.0
Furniture,Aug,199263.0,35546.0
Office Supplies,Jul,545878.0,98342.0
Office Supplies,Jun,497954.0,89687.0
Technology,Sep,175310.0,30582.0
Technology,Dec,231296.0,40314.0
Technology,Jun,236471.0,43754.0
Office Supplies,Jan,640860.0,116057.0
Technology,Aug,207839.0,36179.0
Technology,Oct,253564.0,42159.0
Technology,Jan,233000.0,43822.0
Office Supplies,Mar,614299.0,104256.0
Office Supplies,Aug,553614.0,101505.0
Office Supplies,Sep,563643.0,96302.0
Office Supplies,Oct,605886.0,104106.0
Furniture,Nov,196344.0,33508.0
Office Supplies,Nov,557520.0,95551.0
Technology,May,210108.0,35584.0
Furniture,Feb,167846.0,31686.0
Office Supplies,Apr,541848.0,96971.0
Furniture,Jan,189299.0,33358.0
Furniture,Jun,190071.0,34391.0
Technology,Nov,246606.0,43254.0
Technology,Mar,209771.0,36982.0
Technology,Feb,186969.0,30832.0
Furniture,Apr,224641.0,40548.0
Technology,Apr,220208.0,38216.0
Furniture,Dec,200636.0,35843.0
Office Supplies,May,579232.0,103794.0
Furniture,Jul,167827.0,30200.0
Furniture,May,201887.0,37985.0
