category,month,total_sales,total_profit
Furniture,Sep,191415.0,32237.0
Furniture,Oct,175445.0,32148.0
Furniture,Mar,208447.0,37960.0
Office Supplies,Feb,474228.0,84806.0
Technology,Jul,175698.0,30990.0
Office Supplies,Dec,558648.0,98714.0
Furniture,Aug,170877.0,30465.0
Office Supplies,Jul,444290.0,80523.0
Office Supplies,Jun,423547.0,76771.0
Technology,Sep,142723.0,25454.0
Technology,Dec,190526.0,33545.0
Technology,Jun,206635.0,38430.0
Office Supplies,Jan,502437.0,89573.0
Technology,Aug,166940.0,28810.0
Technology,Oct,215016.0,35811.0
Technology,Jan,201282.0,38121.0
Office Supplies,Mar,510798.0,85926.0
Office Supplies,Aug,472047.0,87049.0
Office Supplies,Sep,458686.0,77545.0
Office Supplies,Oct,524991.0,91219.0
Furniture,Nov,170188.0,28800.0
Office Supplies,Nov,454572.0,77318.0
Technology,May,181279.0,30494.0
Furniture,Feb,135885.0,25684.0
Office Supplies,Apr,440726.0,77803.0
Furniture,Jan,163312.0,28939.0
Furniture,Jun,141928.0,25888.0
Technology,Nov,202441.0,35159.0
Technology,Mar,162662.0,28846.0
Technology,Feb,161561.0,26605.0
Furniture,Apr,189524.0,34440.0
Technology,Apr,186128.0,32173.0
Furniture,Dec,177008.0,31609.0
Office Supplies,May,497290.0,89358.0
Furniture,Jul,144225.0,26274.0
Furniture,May,169720.0,32383.0
