segment,month_name,total_sales,total_profit
Corporate,Oct,276335.0,47333.0
Home Office,Jul,150236.0,26530.0
Consumer,Jul,375076.0,67760.0
Corporate,Mar,237645.0,40410.0
Consumer,Nov,349287.0,60074.0
Home Office,Aug,133441.0,23129.0
Consumer,Aug,408864.0,74663.0
Corporate,Aug,218949.0,38218.0
Home Office,Apr,142508.0,25317.0
Consumer,Jun,372264.0,66953.0
Consumer,May,405006.0,71823.0
Home Office,Sep,112201.0,18443.0
Corporate,Jul,205209.0,37645.0
Corporate,Dec,280533.0,49894.0
Corporate,May,270209.0,48683.0
Corporate,Apr,250907.0,43294.0
Home Office,May,144405.0,26522.0
Home Office,Jan,163101.0,30044.0
Home Office,Jun,122313.0,23018.0
Consumer,Sep,410885.0,69401.0
Home Office,Mar,170608.0,27962.0
Consumer,Apr,394747.0,70869.0
Home Office,Nov,164191.0,28770.0
Home Office,Oct,169451.0,29749.0
Consumer,Dec,443732.0,81098.0
Corporate,Nov,269981.0,45153.0
Corporate,Sep,221373.0,39415.0
Corporate,Feb,234616.0,39079.0
Home Office,Feb,139592.0,25655.0
Consumer,Mar,429250.0,76177.0
Consumer,Oct,436979.0,76596.0
Corporate,Jan,289062.0,50149.0
Consumer,Jan,382971.0,70674.0
Corporate,Jun,235300.0,42720.0
Home Office,Dec,150205.0,24475.0
Consumer,Feb,364258.0,66195.0
