category,month,total_sales,total_profit
Furniture,Sep,178686.0,30272.0
Furniture,Oct,162463.0,30084.0
Furniture,Mar,189586.0,35011.0
Office Supplies,Feb,438524.0,78457.0
Technology,Jul,156347.0,27518.0
Office Supplies,Dec,506394.0,89628.0
Furniture,Aug,152259.0,27449.0
Office Supplies,Jul,399077.0,72535.0
Office Supplies,Jun,378799.0,68928.0
Technology,Sep,126862.0,22885.0
Technology,Dec,177901.0,31055.0
Technology,Jun,191878.0,35979.0
Office Supplies,Jan,465331.0,82896.0
Technology,Aug,153985.0,26734.0
Technology,Oct,201686.0,33101.0
Technology,Jan,187219.0,35657.0
Office Supplies,Mar,463516.0,76796.0
Office Supplies,Aug,418430.0,75316.0
Office Supplies,Sep,386225.0,65824.0
Office Supplies,Oct,483611.0,84519.0
Furniture,Nov,153679.0,25759.0
Office Supplies,Nov,410901.0,69467.0
Technology,May,158694.0,26265.0
Furniture,Feb,122928.0,23304.0
Office Supplies,Apr,396900.0,69971.0
Furniture,Jan,149856.0,26588.0
Furniture,Jun,118938.0,21203.0
Technology,Nov,186574.0,32874.0
Technology,Mar,142264.0,24846.0
Technology,Feb,144406.0,23950.0
Furniture,Apr,170736.0,30661.0
Technology,Apr,172667.0,29544.0
Furniture,Dec,155004.0,28343.0
Office Supplies,May,454483.0,81263.0
Furniture,Jul,125861.0,22495.0
Furniture,May,158574.0,30329.0
