region,month_name,total_sales
South,Mar,162236.0
Central,Sep,164532.0
South,Aug,144137.0
South,Jan,142892.0
East,Jun,190492.0
West,Jan,255709.0
South,Apr,126646.0
East,Apr,215318.0
East,Nov,229899.0
Central,Dec,184673.0
West,Oct,257643.0
Central,May,194601.0
Central,Jun,167608.0
East,Mar,209661.0
Central,Aug,168095.0
East,Oct,259711.0
Central,Oct,179066.0
South,Nov,134098.0
West,Jun,212945.0
Central,Apr,183278.0
South,Jul,112987.0
West,Jul,218276.0
West,Nov,226689.0
Central,Mar,211127.0
East,Jan,231085.0
West,Apr,225437.0
East,Sep,200399.0
East,Dec,244138.0
South,Jun,128696.0
East,Jul,200852.0
East,May,216296.0
South,Sep,145229.0
West,Aug,199751.0
South,Oct,164705.0
Central,Jul,174806.0
Central,Jan,179733.0
East,Aug,224707.0
Central,Nov,174842.0
South,Feb,159601.0
West,Mar,222755.0
Central,Feb,182776.0
South,Dec,151349.0
East,Feb,206523.0
South,May,161881.0
West,Dec,269712.0
West,Sep,208005.0
West,May,214138.0
West,Feb,165613.0
