segment,month_name,total_sales,total_profit
Corporate,Oct,251568.0,43694.0
Home Office,Jul,133979.0,23695.0
Consumer,Jul,343097.0,61693.0
Corporate,Mar,225299.0,37990.0
Consumer,Nov,324736.0,55516.0
Home Office,Aug,124658.0,21674.0
Consumer,Aug,377944.0,69422.0
Corporate,Aug,212357.0,36956.0
Home Office,Apr,131798.0,23274.0
Consumer,Jun,351019.0,63695.0
Consumer,May,374415.0,66522.0
Home Office,Sep,103259.0,16778.0
Corporate,Jul,198468.0,36272.0
Corporate,Dec,270354.0,47891.0
Corporate,May,249029.0,44422.0
Corporate,Apr,240169.0,41682.0
Home Office,May,130965.0,24116.0
Home Office,Jan,149323.0,26730.0
Home Office,Jun,112352.0,21317.0
Consumer,Sep,365652.0,62369.0
Home Office,Mar,155290.0,24634.0
Consumer,Apr,357618.0,63431.0
Home Office,Nov,141142.0,24517.0
Home Office,Oct,160133.0,28135.0
Consumer,Dec,422740.0,77077.0
Corporate,Nov,260891.0,43307.0
Corporate,Sep,207745.0,36872.0
Corporate,Feb,224042.0,37400.0
Home Office,Feb,130033.0,23657.0
Consumer,Mar,408124.0,72677.0
Consumer,Oct,408373.0,71433.0
Corporate,Jan,274398.0,47927.0
Consumer,Jan,359143.0,66456.0
Corporate,Jun,211419.0,37463.0
Home Office,Dec,139153.0,22705.0
Consumer,Feb,339121.0,62528.0
