region,month_name,total_sales
South,Mar,204766.0
South,Jan,182400.0
East,Apr,288259.0
East,Nov,299024.0
Central,May,245703.0
East,Mar,271067.0
Central,Oct,222738.0
South,Nov,159980.0
Central,Apr,240349.0
South,Jul,134788.0
Central,Mar,264872.0
East,Jan,287592.0
West,Apr,279332.0
East,Sep,262558.0
South,Sep,182250.0
West,Aug,267482.0
Central,Nov,237993.0
South,Feb,187021.0
West,Mar,300300.0
South,Dec,203937.0
East,Feb,261575.0
West,Dec,347653.0
West,Sep,275931.0
Central,Sep,231106.0
South,Aug,183244.0
East,Jun,235117.0
West,Jan,340059.0
South,Apr,159801.0
Central,Dec,246539.0
West,Oct,310606.0
Central,Jun,227776.0
Central,Aug,206053.0
East,Oct,318524.0
West,Jun,277584.0
West,Jul,283804.0
West,Nov,283137.0
East,Dec,294976.0
South,Jun,170306.0
East,Jul,267548.0
East,May,261660.0
South,Oct,192806.0
Central,Jul,222554.0
Central,Jan,244584.0
East,Aug,282182.0
Central,Feb,228873.0
South,May,184661.0
West,May,287749.0
West,Feb,223963.0
