segment,month_name,total_sales,total_profit
Corporate,Oct,306644.0,52207.0
Home Office,Jul,178150.0,31058.0
Consumer,Jul,438121.0,77625.0
Corporate,Mar,272859.0,47140.0
Consumer,Nov,414216.0,71819.0
Home Office,Aug,148423.0,25806.0
Consumer,Aug,477125.0,88487.0
Corporate,Aug,254682.0,45213.0
Home Office,Apr,162087.0,28797.0
Consumer,Jun,436202.0,78898.0
Consumer,May,465756.0,82235.0
Home Office,Sep,132210.0,21952.0
Corporate,Jul,230809.0,42606.0
Corporate,Dec,340010.0,60837.0
Corporate,May,295148.0,53174.0
Corporate,Apr,286127.0,49678.0
Home Office,May,165517.0,30514.0
Home Office,Jan,182668.0,33401.0
Home Office,Jun,152529.0,28785.0
Consumer,Sep,475179.0,81490.0
Home Office,Mar,186565.0,30773.0
Consumer,Apr,450557.0,80315.0
Home Office,Nov,187372.0,32832.0
Home Office,Oct,189956.0,33295.0
Consumer,Dec,508319.0,92066.0
Corporate,Nov,307807.0,52486.0
Corporate,Sep,256025.0,45015.0
Corporate,Feb,262538.0,44195.0
Home Office,Feb,155828.0,28637.0
Consumer,Mar,518819.0,91715.0
Consumer,Oct,479396.0,83995.0
Corporate,Jan,330267.0,58597.0
Consumer,Jan,469983.0,87476.0
Corporate,Jun,260166.0,47235.0
Home Office,Dec,176324.0,29472.0
Consumer,Feb,422715.0,75631.0
