region,month_name,total_sales
South,Mar,188042.0
South,Jan,156376.0
East,Apr,257670.0
East,Nov,261494.0
Central,May,230195.0
East,Mar,243402.0
Central,Oct,201857.0
South,Nov,151169.0
Central,Apr,219786.0
South,Jul,128121.0
Central,Mar,245281.0
East,Jan,265832.0
West,Apr,252929.0
East,Sep,226664.0
South,Sep,165622.0
West,Aug,240343.0
Central,Nov,209404.0
South,Feb,180642.0
West,Mar,279371.0
South,Dec,191319.0
East,Feb,241353.0
West,Dec,311973.0
West,Sep,251358.0
Central,Sep,202774.0
South,Aug,169248.0
East,Jun,216577.0
West,Jan,308587.0
South,Apr,146896.0
Central,Dec,225844.0
West,Oct,289512.0
Central,Jun,206620.0
Central,Aug,190383.0
East,Oct,289158.0
West,Jun,250601.0
West,Jul,255489.0
West,Nov,261508.0
East,Dec,271242.0
South,Jun,158236.0
East,Jul,239251.0
East,May,242281.0
South,Oct,176284.0
Central,Jul,203434.0
Central,Jan,215739.0
East,Aug,262877.0
Central,Feb,205625.0
South,May,174679.0
West,May,248218.0
West,Feb,192602.0
