category,month,total_sales,total_profit
Furniture,Sep,205848.0,35649.0
Furniture,Oct,178622.0,32687.0
Furniture,Mar,222036.0,40050.0
Office Supplies,Feb,499397.0,88775.0
Technology,Jul,185272.0,32940.0
Office Supplies,Dec,594847.0,105672.0
Furniture,Aug,178274.0,31558.0
Office Supplies,Jul,473524.0,84345.0
Office Supplies,Jun,448281.0,80980.0
Technology,Sep,148263.0,26487.0
Technology,Dec,205444.0,36819.0
Technology,Jun,211728.0,39181.0
Office Supplies,Jan,554730.0,99920.0
Technology,Aug,178320.0,30686.0
Technology,Oct,222042.0,37183.0
Technology,Jan,209146.0,39418.0
Office Supplies,Mar,531070.0,89723.0
Office Supplies,Aug,489307.0,90350.0
Office Supplies,Sep,477867.0,80589.0
Office Supplies,Oct,543176.0,94473.0
Furniture,Nov,178832.0,30286.0
Office Supplies,Nov,471526.0,80505.0
Technology,May,191858.0,32482.0
Furniture,Feb,142386.0,26770.0
Office Supplies,Apr,465802.0,82605.0
Furniture,Jan,168578.0,29705.0
Furniture,Jun,159201.0,29350.0
Technology,Nov,211259.0,36841.0
Technology,Mar,184168.0,32564.0
Technology,Feb,166165.0,27464.0
Furniture,Apr,203807.0,36261.0
Technology,Apr,190612.0,32904.0
Furniture,Dec,185293.0,32989.0
Office Supplies,May,515175.0,92361.0
Furniture,Jul,149578.0,27288.0
Furniture,May,179091.0,33998.0
