segment,month_name,total_sales,total_profit
Corporate,Oct,290815.0,49692.0
Home Office,Jul,168375.0,29550.0
Consumer,Jul,410680.0,72975.0
Corporate,Mar,261409.0,44925.0
Consumer,Nov,386857.0,66099.0
Home Office,Aug,142327.0,24735.0
Consumer,Aug,447611.0,82735.0
Corporate,Aug,247112.0,43758.0
Home Office,Apr,152795.0,27042.0
Consumer,Jun,415006.0,74965.0
Consumer,May,435582.0,77142.0
Home Office,Sep,125001.0,20699.0
Corporate,Jul,217950.0,40034.0
Corporate,Dec,311062.0,55243.0
Corporate,May,282019.0,50689.0
Corporate,Apr,263297.0,45454.0
Home Office,May,156095.0,28812.0
Home Office,Jan,175026.0,31923.0
Home Office,Jun,146278.0,27799.0
Consumer,Sep,450990.0,77026.0
Home Office,Mar,180186.0,29692.0
Consumer,Apr,424903.0,75865.0
Home Office,Nov,176938.0,31150.0
Home Office,Oct,180628.0,31575.0
Consumer,Dec,484301.0,87649.0
Corporate,Nov,287114.0,48293.0
Corporate,Sep,247035.0,43647.0
Corporate,Feb,254742.0,43000.0
Home Office,Feb,147775.0,26960.0
Consumer,Mar,486336.0,85900.0
Consumer,Oct,461741.0,80913.0
Corporate,Jan,306291.0,53050.0
Consumer,Jan,434740.0,81443.0
Corporate,Jun,246297.0,44800.0
Home Office,Dec,168761.0,28085.0
Consumer,Feb,398196.0,71953.0
