region,month_name,total_sales
South,Mar,190168.0
South,Jan,171330.0
East,Apr,273016.0
East,Nov,270773.0
Central,May,239139.0
East,Mar,254753.0
Central,Oct,208565.0
South,Nov,153898.0
Central,Apr,230900.0
South,Jul,130635.0
Central,Mar,253304.0
East,Jan,275329.0
West,Apr,261205.0
East,Sep,232246.0
South,Sep,167774.0
West,Aug,247652.0
Central,Nov,225439.0
South,Feb,183766.0
West,Mar,287869.0
South,Dec,195603.0
East,Feb,248212.0
West,Dec,321316.0
West,Sep,259062.0
Central,Sep,208140.0
South,Aug,175148.0
East,Jun,221949.0
West,Jan,319007.0
South,Apr,150663.0
Central,Dec,231924.0
West,Oct,296461.0
Central,Jun,212007.0
Central,Aug,194961.0
East,Oct,307452.0
West,Jun,257767.0
West,Jul,265782.0
West,Nov,265668.0
East,Dec,283673.0
South,Jun,162969.0
East,Jul,248143.0
East,May,248353.0
South,Oct,178635.0
Central,Jul,207986.0
Central,Jan,225901.0
East,Aug,268538.0
Central,Feb,213239.0
South,May,176649.0
West,May,267640.0
West,Feb,202149.0
