category,month,total_sales,total_profit
Furniture,Sep,308790.0,53582.0
Furniture,Oct,277476.0,50694.0
Furniture,Mar,340282.0,59100.0
Office Supplies,Feb,811784.0,143330.0
Technology,Jul,316218.0,56532.0
Office Supplies,Dec,975368.0,171778.0
Furniture,Aug,294915.0,52980.0
Office Supplies,Jul,846373.0,148275.0
Office Supplies,Jun,798130.0,142491.0
Technology,Sep,255861.0,44416.0
Technology,Dec,332342.0,58532.0
Technology,Jun,347311.0,63224.0
Office Supplies,Jan,921804.0,166099.0
Technology,Aug,336314.0,58025.0
Technology,Oct,373694.0,62558.0
Technology,Jan,341620.0,63542.0
Office Supplies,Mar,882164.0,148396.0
Office Supplies,Aug,786599.0,143076.0
Office Supplies,Sep,842497.0,147259.0
Office Supplies,Oct,899032.0,156766.0
Furniture,Nov,294496.0,50547.0
Office Supplies,Nov,821678.0,141873.0
Technology,May,323822.0,55353.0
Furniture,Feb,243278.0,44325.0
Office Supplies,Apr,809291.0,143218.0
Furniture,Jan,288201.0,51565.0
Furniture,Jun,292570.0,49908.0
Technology,Nov,353850.0,63564.0
Technology,Mar,302836.0,53084.0
Technology,Feb,302262.0,51646.0
Furniture,Apr,333929.0,58974.0
Technology,Apr,330130.0,57577.0
Furniture,Dec,321599.0,58038.0
Office Supplies,May,884485.0,157358.0
Furniture,Jul,274826.0,48056.0
Furniture,May,317651.0,58371.0
