category,month,total_sales,total_profit
Furniture,Sep,263071.0,45588.0
Furniture,Oct,229234.0,42144.0
Furniture,Mar,296915.0,51872.0
Office Supplies,Feb,686208.0,120510.0
Technology,Jul,263639.0,47531.0
Office Supplies,Dec,846349.0,150392.0
Furniture,Aug,255473.0,45292.0
Office Supplies,Jul,691926.0,123341.0
Office Supplies,Jun,653237.0,115722.0
Technology,Sep,212148.0,37023.0
Technology,Dec,280952.0,49722.0
Technology,Jun,294929.0,53253.0
Office Supplies,Jan,791385.0,142937.0
Technology,Aug,270727.0,47174.0
Technology,Oct,321628.0,53363.0
Technology,Jan,271042.0,50498.0
Office Supplies,Mar,719725.0,121959.0
Office Supplies,Aug,666948.0,120597.0
Office Supplies,Sep,682013.0,117753.0
Office Supplies,Oct,745040.0,129246.0
Furniture,Nov,248169.0,42326.0
Office Supplies,Nov,681930.0,118220.0
Technology,May,266398.0,45911.0
Furniture,Feb,203858.0,37354.0
Office Supplies,Apr,668166.0,118501.0
Furniture,Jan,245654.0,43386.0
Furniture,Jun,238458.0,42527.0
Technology,Nov,292266.0,51697.0
Technology,Mar,255953.0,45276.0
Technology,Feb,254843.0,42821.0
Furniture,Apr,286956.0,51724.0
Technology,Apr,273949.0,47608.0
Furniture,Dec,263859.0,48350.0
Office Supplies,May,734384.0,130811.0
Furniture,Jul,211951.0,37482.0
Furniture,May,234168.0,43731.0
