region,month_name,total_sales
South,Mar,217108.0
South,Jan,190525.0
East,Apr,306234.0
East,Nov,319608.0
Central,May,269138.0
East,Mar,285808.0
Central,Oct,237497.0
South,Nov,166717.0
Central,Apr,258139.0
South,Jul,149345.0
Central,Mar,282771.0
East,Jan,300339.0
West,Apr,297768.0
East,Sep,276594.0
South,Sep,192602.0
West,Aug,282854.0
Central,Nov,261617.0
South,Feb,208532.0
West,Mar,323274.0
South,Dec,217739.0
East,Feb,282623.0
West,Dec,368207.0
West,Sep,293822.0
Central,Sep,248455.0
South,Aug,195161.0
East,Jun,250083.0
West,Jan,361039.0
South,Apr,169776.0
Central,Dec,268225.0
West,Oct,335260.0
Central,Jun,240444.0
Central,Aug,216084.0
East,Oct,335155.0
West,Jun,303978.0
West,Jul,310195.0
West,Nov,305297.0
East,Dec,323300.0
South,Jun,183501.0
East,Jul,289531.0
East,May,271460.0
South,Oct,205368.0
Central,Jul,237355.0
Central,Jan,258717.0
East,Aug,313495.0
Central,Feb,240681.0
South,May,196782.0
West,May,312281.0
West,Feb,251307.0
