region,month_name,total_sales
South,Mar,226415.0
South,Jan,197019.0
East,Apr,321472.0
East,Nov,329307.0
Central,May,276648.0
East,Mar,295347.0
Central,Oct,244331.0
South,Nov,174673.0
Central,Apr,269430.0
South,Jul,155337.0
Central,Mar,294966.0
East,Jan,312122.0
West,Apr,309896.0
East,Sep,285142.0
South,Sep,196816.0
West,Aug,309819.0
Central,Nov,269270.0
South,Feb,213523.0
West,Mar,341098.0
South,Dec,230872.0
East,Feb,292291.0
West,Dec,377950.0
West,Sep,304934.0
Central,Sep,255269.0
South,Aug,207759.0
East,Jun,262721.0
West,Jan,383447.0
South,Apr,175061.0
Central,Dec,285974.0
West,Oct,345821.0
Central,Jun,248537.0
Central,Aug,227541.0
East,Oct,344125.0
West,Jun,327843.0
West,Jul,323827.0
West,Nov,321855.0
East,Dec,342911.0
South,Jun,185301.0
East,Jul,301669.0
East,May,279729.0
South,Oct,212699.0
Central,Jul,256079.0
Central,Jan,270785.0
East,Aug,326826.0
Central,Feb,249173.0
South,May,203873.0
West,May,334370.0
West,Feb,268306.0
