category,month,total_sales,total_profit
Furniture,Sep,265179.0,46029.0
Furniture,Oct,234357.0,42992.0
Furniture,Mar,300265.0,52572.0
Office Supplies,Feb,694611.0,121880.0
Technology,Jul,275624.0,49137.0
Office Supplies,Dec,860831.0,152980.0
Furniture,Aug,259561.0,45890.0
Office Supplies,Jul,717545.0,126510.0
Office Supplies,Jun,665836.0,118178.0
Technology,Sep,215862.0,37736.0
Technology,Dec,289558.0,51397.0
Technology,Jun,299818.0,53992.0
Office Supplies,Jan,804059.0,145054.0
Technology,Aug,274419.0,47741.0
Technology,Oct,325354.0,53945.0
Technology,Jan,285320.0,53152.0
Office Supplies,Mar,735356.0,124525.0
Office Supplies,Aug,679079.0,122566.0
Office Supplies,Sep,693285.0,119787.0
Office Supplies,Oct,759615.0,131996.0
Furniture,Nov,252290.0,42967.0
Office Supplies,Nov,701720.0,120916.0
Technology,May,271510.0,46919.0
Furniture,Feb,206774.0,37998.0
Office Supplies,Apr,684124.0,121649.0
Furniture,Jan,250038.0,44220.0
Furniture,Jun,253976.0,44204.0
Technology,Nov,296642.0,52430.0
Technology,Mar,259630.0,45810.0
Technology,Feb,260489.0,43829.0
Furniture,Apr,289126.0,52128.0
Technology,Apr,281363.0,48790.0
Furniture,Dec,269352.0,49214.0
Office Supplies,May,749044.0,133538.0
Furniture,Jul,216591.0,38273.0
Furniture,May,238715.0,44443.0
