region,month_name,total_sales
South,Mar,269460.0
South,Jan,234388.0
East,Apr,406292.0
East,Nov,388441.0
Central,May,340317.0
East,Mar,349843.0
Central,Oct,283416.0
South,Nov,202936.0
Central,Apr,311301.0
South,Jul,189720.0
Central,Mar,336677.0
East,Jan,385497.0
West,Apr,394704.0
East,Sep,357675.0
South,Sep,233760.0
West,Aug,363894.0
Central,Nov,318230.0
South,Feb,241286.0
West,Mar,391189.0
South,Dec,276012.0
East,Feb,334947.0
West,Dec,466453.0
West,Sep,352914.0
Central,Sep,292485.0
South,Aug,249979.0
East,Jun,314684.0
West,Jan,448532.0
South,Apr,202330.0
Central,Dec,337688.0
West,Oct,414841.0
Central,Jun,311231.0
Central,Aug,264842.0
East,Oct,420345.0
West,Jun,415143.0
West,Jul,377701.0
West,Nov,396117.0
East,Dec,403013.0
South,Jun,225062.0
East,Jul,383709.0
East,May,328055.0
South,Oct,244935.0
Central,Jul,316760.0
Central,Jan,320528.0
East,Aug,378712.0
Central,Feb,300397.0
South,May,246107.0
West,May,423910.0
West,Feb,322842.0
