category,month,total_sales,total_profit
Furniture,Sep,275207.0,47571.0
Furniture,Oct,244634.0,44854.0
Furniture,Mar,312547.0,54823.0
Office Supplies,Feb,734033.0,129177.0
Technology,Jul,291082.0,51799.0
Office Supplies,Dec,910243.0,161079.0
Furniture,Aug,272955.0,48781.0
Office Supplies,Jul,760388.0,133686.0
Office Supplies,Jun,711890.0,126623.0
Technology,Sep,229856.0,39874.0
Technology,Dec,310562.0,54503.0
Technology,Jun,316434.0,57298.0
Office Supplies,Jan,852553.0,154066.0
Technology,Aug,299361.0,51609.0
Technology,Oct,343155.0,57336.0
Technology,Jan,300147.0,55564.0
Office Supplies,Mar,806635.0,136110.0
Office Supplies,Aug,713581.0,129268.0
Office Supplies,Sep,757358.0,131426.0
Office Supplies,Oct,795280.0,137637.0
Furniture,Nov,267148.0,45724.0
Office Supplies,Nov,749232.0,128610.0
Technology,May,292552.0,50496.0
Furniture,Feb,216610.0,39738.0
Office Supplies,Apr,745095.0,131695.0
Furniture,Jan,269848.0,48329.0
Furniture,Jun,263099.0,45424.0
Technology,Nov,319784.0,57185.0
Technology,Mar,274639.0,48413.0
Technology,Feb,270155.0,45410.0
Furniture,Apr,303430.0,54780.0
Technology,Apr,294178.0,51317.0
Furniture,Dec,291218.0,52313.0
Office Supplies,May,806493.0,144341.0
Furniture,Jul,243606.0,42657.0
Furniture,May,273180.0,49623.0
