region,month_name,total_sales
South,Mar,221578.0
South,Jan,194830.0
East,Apr,310783.0
East,Nov,322419.0
Central,May,272340.0
East,Mar,290394.0
Central,Oct,243631.0
South,Nov,170752.0
Central,Apr,264079.0
South,Jul,153758.0
Central,Mar,293311.0
East,Jan,305027.0
West,Apr,303689.0
East,Sep,281203.0
South,Sep,195278.0
West,Aug,296857.0
Central,Nov,265548.0
South,Feb,211954.0
West,Mar,336234.0
South,Dec,219545.0
East,Feb,287206.0
West,Dec,374759.0
West,Sep,299974.0
Central,Sep,252441.0
South,Aug,198660.0
East,Jun,256923.0
West,Jan,376295.0
South,Apr,172647.0
Central,Dec,281567.0
West,Oct,340555.0
Central,Jun,244725.0
Central,Aug,222742.0
East,Oct,339013.0
West,Jun,311859.0
West,Jul,318501.0
West,Nov,313685.0
East,Dec,337079.0
South,Jun,184046.0
East,Jul,298488.0
East,May,275970.0
South,Oct,210003.0
Central,Jul,242255.0
Central,Jan,264091.0
East,Aug,322891.0
Central,Feb,245400.0
South,May,200476.0
West,May,327000.0
West,Feb,261152.0
