region,month_name,total_sales
South,Mar,260098.0
South,Jan,224281.0
East,Apr,371748.0
East,Nov,366166.0
Central,May,312151.0
East,Mar,329262.0
Central,Oct,274932.0
South,Nov,192069.0
Central,Apr,298058.0
South,Jul,181543.0
Central,Mar,323283.0
East,Jan,367074.0
West,Apr,382246.0
East,Sep,325497.0
South,Sep,217746.0
West,Aug,353980.0
Central,Nov,298053.0
South,Feb,235742.0
West,Mar,372558.0
South,Dec,265897.0
East,Feb,320812.0
West,Dec,439675.0
West,Sep,341332.0
Central,Sep,283946.0
South,Aug,237388.0
East,Jun,302939.0
West,Jan,432827.0
South,Apr,195959.0
Central,Dec,318400.0
West,Oct,398469.0
Central,Jun,285909.0
Central,Aug,252283.0
East,Oct,405455.0
West,Jun,395530.0
West,Jul,366802.0
West,Nov,380097.0
East,Dec,386765.0
South,Jun,218933.0
East,Jul,354884.0
East,May,311539.0
South,Oct,234088.0
Central,Jul,299734.0
Central,Jan,308982.0
East,Aug,362225.0
Central,Feb,287673.0
South,May,230031.0
West,May,397005.0
West,Feb,311598.0
