region,month_name,total_sales
South,Mar,220658.0
South,Jan,192599.0
East,Apr,310086.0
East,Nov,320633.0
Central,May,271931.0
East,Mar,287894.0
Central,Oct,242875.0
South,Nov,169933.0
Central,Apr,264079.0
South,Jul,152066.0
Central,Mar,285402.0
East,Jan,303557.0
West,Apr,302421.0
East,Sep,280245.0
South,Sep,195278.0
West,Aug,294518.0
Central,Nov,264724.0
South,Feb,211647.0
West,Mar,333397.0
South,Dec,219358.0
East,Feb,286059.0
West,Dec,373661.0
West,Sep,295935.0
Central,Sep,252207.0
South,Aug,197396.0
East,Jun,255606.0
West,Jan,365600.0
South,Apr,171192.0
Central,Dec,280897.0
West,Oct,337909.0
Central,Jun,244615.0
Central,Aug,222388.0
East,Oct,338052.0
West,Jun,310609.0
West,Jul,316737.0
West,Nov,309896.0
East,Dec,335725.0
South,Jun,184046.0
East,Jul,297573.0
East,May,274841.0
South,Oct,209005.0
Central,Jul,241296.0
Central,Jan,263083.0
East,Aug,315635.0
Central,Feb,244774.0
South,May,199333.0
West,May,325085.0
West,Feb,257904.0
