state,sub_category,quantity_sold,sub_category_rank
Alabama,Paper,142,1
Alabama,Binders,141,2
Alabama,Storage,81,3
Alabama,Furnishings,78,4
Alabama,Accessories,71,5
Alabama,Chairs,64,6
Alabama,Art,59,7
Alabama,Phones,48,8
Alabama,Appliances,42,9
Alabama,Labels,40,10
Alabama,Tables,40,10
Alabama,Bookcases,36,12
Alabama,Envelopes,35,13
Alabama,Fasteners,24,14
Alabama,Supplies,12,15
Alabama,Machines,5,16
Alabama,Copiers,4,17
Arizona,Paper,510,1
Arizona,Binders,440,2
Arizona,Furnishings,421,3
Arizona,Phones,348,4
Arizona,Art,344,5
Arizona,Accessories,296,6
Arizona,Storage,215,7
Arizona,Appliances,200,8
Arizona,Chairs,190,9
Arizona,Labels,158,10
Arizona,Envelopes,101,11
Arizona,Bookcases,92,12
Arizona,Tables,90,13
Arizona,Machines,80,14
Arizona,Supplies,63,15
Arizona,Fasteners,60,16
Arizona,Copiers,24,17
Arkansas,Phones,57,1
Arkansas,Art,56,2
Arkansas,Paper,55,3
Arkansas,Furnishings,53,4
Arkansas,Binders,43,5
Arkansas,Storage,35,6
Arkansas,Chairs,27,7
Arkansas,Accessories,24,8
Arkansas,Fasteners,24,8
Arkansas,Labels,18,10
Arkansas,Tables,18,10
Arkansas,Appliances,18,10
Arkansas,Machines,8,13
Arkansas,Supplies,7,14
Arkansas,Bookcases,5,15
Arkansas,Envelopes,4,16
California,Paper,3821,1
California,Binders,2842,2
California,Phones,2714,3
California,Furnishings,2475,4
California,Art,2458,5
California,Accessories,2100,6
California,Storage,1834,7
California,Appliances,1453,8
California,Chairs,1247,9
California,Labels,1009,10
California,Machines,910,11
California,Envelopes,867,12
California,Tables,790,13
California,Bookcases,737,14
California,Fasteners,648,15
California,Supplies,545,16
California,Copiers,185,17
Colorado,Paper,469,1
Colorado,Binders,453,2
Colorado,Phones,345,3
Colorado,Furnishings,343,4
Colorado,Art,310,5
Colorado,Storage,285,6
Colorado,Accessories,223,7
Colorado,Appliances,183,8
Colorado,Envelopes,132,9
Colorado,Chairs,130,10
Colorado,Machines,123,11
Colorado,Labels,120,12
Colorado,Tables,116,13
Colorado,Bookcases,102,14
Colorado,Fasteners,76,15
Colorado,Supplies,61,16
Colorado,Copiers,16,17
Connecticut,Paper,148,1
Connecticut,Phones,129,2
Connecticut,Art,108,3
Connecticut,Binders,94,4
Connecticut,Furnishings,85,5
Connecticut,Accessories,85,5
Connecticut,Appliances,57,7
Connecticut,Storage,51,8
Connecticut,Chairs,47,9
Connecticut,Machines,45,10
Connecticut,Labels,43,11
Connecticut,Fasteners,35,12
Connecticut,Bookcases,24,13
Connecticut,Tables,19,14
Connecticut,Supplies,18,15
Connecticut,Envelopes,14,16
Connecticut,Copiers,7,17
Delaware,Paper,138,1
Delaware,Storage,128,2
Delaware,Furnishings,108,3
Delaware,Accessories,101,4
Delaware,Phones,82,5
Delaware,Art,61,6
Delaware,Appliances,59,7
Delaware,Chairs,56,8
Delaware,Binders,45,9
Delaware,Machines,41,10
Delaware,Envelopes,33,11
Delaware,Supplies,30,12
Delaware,Tables,28,13
Delaware,Labels,20,14
Delaware,Bookcases,20,14
Delaware,Fasteners,15,16
Delaware,Copiers,5,17
District of Columbia,Paper,37,1
District of Columbia,Binders,15,2
District of Columbia,Tables,14,3
District of Columbia,Furnishings,14,3
District of Columbia,Supplies,11,5
District of Columbia,Labels,10,6
District of Columbia,Phones,9,7
District of Columbia,Envelopes,8,8
District of Columbia,Chairs,8,8
District of Columbia,Art,7,10
District of Columbia,Fasteners,7,10
District of Columbia,Appliances,2,12
Florida,Paper,724,1
Florida,Binders,611,2
Florida,Furnishings,518,3
Florida,Art,447,4
Florida,Phones,443,5
Florida,Accessories,438,6
Florida,Storage,307,7
Florida,Appliances,255,8
Florida,Chairs,253,9
Florida,Labels,219,10
Florida,Machines,193,11
Florida,Tables,193,11
Florida,Envelopes,127,13
Florida,Fasteners,127,13
Florida,Bookcases,113,15
Florida,Supplies,109,16
Florida,Copiers,18,17
Georgia,Paper,339,1
Georgia,Binders,278,2
Georgia,Phones,247,3
Georgia,Furnishings,198,4
Georgia,Art,197,5
Georgia,Storage,132,6
Georgia,Chairs,131,7
Georgia,Accessories,107,8
Georgia,Appliances,106,9
Georgia,Tables,92,10
Georgia,Labels,72,11
Georgia,Machines,66,12
Georgia,Bookcases,51,13
Georgia,Fasteners,30,14
Georgia,Envelopes,30,14
Georgia,Supplies,24,16
Georgia,Copiers,5,17
Illinois,Paper,1068,1
Illinois,Binders,745,2
Illinois,Phones,658,3
Illinois,Furnishings,625,4
Illinois,Accessories,528,5
Illinois,Art,478,6
Illinois,Storage,460,7
Illinois,Appliances,348,8
Illinois,Chairs,331,9
Illinois,Machines,310,10
Illinois,Labels,255,11
Illinois,Bookcases,221,12
Illinois,Tables,209,13
Illinois,Envelopes,168,14
Illinois,Supplies,165,15
Illinois,Fasteners,142,16
Illinois,Copiers,29,17
Indiana,Paper,230,1
Indiana,Phones,204,2
Indiana,Accessories,177,3
Indiana,Binders,171,4
Indiana,Furnishings,130,5
Indiana,Art,120,6
Indiana,Storage,96,7
Indiana,Labels,82,8
Indiana,Appliances,68,9
Indiana,Chairs,61,10
Indiana,Envelopes,47,11
Indiana,Tables,37,12
Indiana,Fasteners,32,13
Indiana,Bookcases,29,14
Indiana,Machines,29,14
Indiana,Supplies,26,16
Indiana,Copiers,11,17
Iowa,Binders,51,1
Iowa,Storage,47,2
Iowa,Furnishings,41,3
Iowa,Paper,34,4
Iowa,Phones,28,5
Iowa,Chairs,25,6
Iowa,Art,19,7
Iowa,Accessories,16,8
Iowa,Envelopes,14,9
Iowa,Fasteners,12,10
Iowa,Appliances,12,10
Iowa,Supplies,4,12
Iowa,Labels,3,13
Iowa,Machines,2,14
Iowa,Tables,1,15
Kansas,Paper,73,1
Kansas,Art,57,2
Kansas,Chairs,44,3
Kansas,Phones,39,4
Kansas,Fasteners,28,5
Kansas,Accessories,20,6
Kansas,Furnishings,20,6
Kansas,Binders,18,8
