category,month,total_sales,total_profit
Furniture,Sep,232846.0,40487.0
Furniture,Oct,202105.0,36926.0
Furniture,Mar,247389.0,44534.0
Office Supplies,Feb,589710.0,104815.0
Technology,Jul,221285.0,39739.0
Office Supplies,Dec,709471.0,127471.0
Furniture,Aug,205652.0,36849.0
Office Supplies,Jul,576041.0,103194.0
Office Supplies,Jun,516800.0,93057.0
Technology,Sep,186846.0,32374.0
Technology,Dec,239697.0,42075.0
Technology,Jun,254678.0,45846.0
Office Supplies,Jan,661680.0,120176.0
Technology,Aug,215255.0,37543.0
Technology,Oct,262217.0,43125.0
Technology,Jan,240294.0,44985.0
Office Supplies,Mar,635935.0,107661.0
Office Supplies,Aug,574341.0,105119.0
Office Supplies,Sep,585354.0,100577.0
Office Supplies,Oct,629761.0,108156.0
Furniture,Nov,202022.0,34583.0
Office Supplies,Nov,582016.0,99826.0
Technology,May,216803.0,36560.0
Furniture,Feb,177871.0,33089.0
Office Supplies,Apr,563306.0,101093.0
Furniture,Jan,196267.0,34492.0
Furniture,Jun,198825.0,36004.0
Technology,Nov,255015.0,44651.0
Technology,Mar,218315.0,38532.0
Technology,Feb,202683.0,33016.0
Furniture,Apr,230004.0,41378.0
Technology,Apr,227327.0,39433.0
Furniture,Dec,211141.0,37837.0
Office Supplies,May,608829.0,108031.0
Furniture,Jul,175378.0,31583.0
Furniture,May,209264.0,39577.0
