state,total_sales,total_customers
Alabama,100911.0,60
Arizona,376311.0,171
Arkansas,72186.0,15
California,3045183.0,1255
Colorado,386953.0,166
Connecticut,127554.0,60
Delaware,107634.0,43
District of Columbia,12360.0,8
Florida,573232.0,207
Georgia,224054.0,121
Illinois,818436.0,356
Indiana,194962.0,88
Iowa,36309.0,20
Kansas,40015.0,8
Kentucky,323657.0,107
Louisiana,76029.0,33
Maryland,50350.0,22
Massachusetts,202537.0,88
Michigan,282876.0,121
Minnesota,231414.0,93
Mississippi,88959.0,38
Missouri,116442.0,54
Nebraska,20674.0,11
Nevada,35961.0,18
New Hampshire,34518.0,17
New Jersey,216931.0,82
New Mexico,47127.0,31
New York,1559047.0,683
North Carolina,485498.0,250
Ohio,689592.0,294
Oklahoma,57115.0,24
Oregon,54135.0,23
Pennsylvania,825619.0,375
Rhode Island,83905.0,43
South Dakota,19956.0,10
Tennessee,233959.0,102
Texas,1487501.0,610
Utah,72745.0,40
Virginia,308099.0,119
Washington,728515.0,307
Wisconsin,116974.0,73
