region,month_name,total_sales
South,Mar,289458.0
South,Jan,250146.0
East,Apr,427402.0
East,Nov,408349.0
Central,May,353630.0
East,Mar,377517.0
Central,Oct,301852.0
South,Nov,216946.0
Central,Apr,319995.0
South,Jul,208842.0
Central,Mar,347506.0
East,Jan,406824.0
West,Apr,404452.0
East,Sep,371186.0
South,Sep,250174.0
West,Aug,386110.0
Central,Nov,331428.0
South,Feb,249956.0
West,Mar,412851.0
South,Dec,287213.0
East,Feb,349345.0
West,Dec,495672.0
West,Sep,372488.0
Central,Sep,302071.0
South,Aug,263918.0
East,Jun,329914.0
West,Jan,467932.0
South,Apr,222832.0
Central,Dec,348559.0
West,Oct,430955.0
Central,Jun,325114.0
Central,Aug,275272.0
East,Oct,438118.0
West,Jun,444055.0
West,Jul,391947.0
West,Nov,420617.0
East,Dec,415871.0
South,Jun,241221.0
East,Jul,397465.0
East,May,351948.0
South,Oct,259245.0
Central,Jul,333249.0
Central,Jan,338868.0
East,Aug,395287.0
Central,Feb,312197.0
South,May,257653.0
West,May,450209.0
West,Feb,337697.0
