category,month,total_sales,total_profit
Furniture,Sep,257466.0,44706.0
Furniture,Oct,222224.0,40879.0
Furniture,Mar,292919.0,51145.0
Office Supplies,Feb,676567.0,118844.0
Technology,Jul,260113.0,46654.0
Office Supplies,Dec,837869.0,149290.0
Furniture,Aug,250664.0,44598.0
Office Supplies,Jul,680754.0,121549.0
Office Supplies,Jun,631897.0,112699.0
Technology,Sep,210023.0,36678.0
Technology,Dec,276680.0,48789.0
Technology,Jun,291228.0,52552.0
Office Supplies,Jan,778744.0,141076.0
Technology,Aug,259654.0,45252.0
Technology,Oct,319483.0,53120.0
Technology,Jan,266960.0,49742.0
Office Supplies,Mar,710243.0,120301.0
Office Supplies,Aug,661362.0,119692.0
Office Supplies,Sep,670639.0,115543.0
Office Supplies,Oct,730086.0,125439.0
Furniture,Nov,244990.0,41770.0
Office Supplies,Nov,675427.0,116904.0
Technology,May,265013.0,45683.0
Furniture,Feb,201348.0,36915.0
Office Supplies,Apr,655160.0,115668.0
Furniture,Jan,241293.0,42880.0
Furniture,Jun,235140.0,42020.0
Technology,Nov,289306.0,51157.0
Technology,Mar,249688.0,44102.0
Technology,Feb,252906.0,42433.0
Furniture,Apr,269790.0,48352.0
Technology,Apr,271647.0,47167.0
Furniture,Dec,262203.0,48064.0
Office Supplies,May,728606.0,129779.0
Furniture,Jul,207418.0,36685.0
Furniture,May,230725.0,43110.0
