segment,month_name,total_sales,total_profit
Corporate,Oct,394896.0,68955.0
Home Office,Jul,255480.0,44837.0
Consumer,Jul,604197.0,105994.0
Corporate,Mar,369367.0,62790.0
Consumer,Nov,577064.0,99631.0
Home Office,Aug,206287.0,34765.0
Consumer,Aug,649782.0,118563.0
Corporate,Aug,344674.0,60912.0
Home Office,Apr,210776.0,37599.0
Consumer,Jun,628893.0,111422.0
Consumer,May,610495.0,108249.0
Home Office,Sep,188784.0,31568.0
Corporate,Jul,330042.0,60191.0
Corporate,Dec,464041.0,84464.0
Corporate,May,401952.0,70676.0
Corporate,Apr,384402.0,67007.0
Home Office,May,229489.0,42817.0
Home Office,Jan,254717.0,46343.0
Home Office,Jun,210895.0,38347.0
Consumer,Sep,633764.0,110183.0
Home Office,Mar,256813.0,42067.0
Consumer,Apr,649962.0,116243.0
Home Office,Nov,231009.0,40428.0
Home Office,Oct,259765.0,45273.0
Consumer,Dec,699828.0,125635.0
Corporate,Nov,424348.0,73661.0
Corporate,Sep,339192.0,59380.0
Corporate,Feb,359149.0,61330.0
Home Office,Feb,209942.0,37395.0
Consumer,Mar,653774.0,115299.0
Consumer,Oct,655932.0,113170.0
Corporate,Jan,430358.0,75798.0
Consumer,Jan,639524.0,117875.0
Corporate,Jun,357521.0,63864.0
Home Office,Dec,241419.0,41003.0
Consumer,Feb,581162.0,102914.0
