region,month_name,total_sales
South,Mar,266789.0
South,Jan,232119.0
East,Apr,392513.0
East,Nov,384145.0
Central,May,329305.0
East,Mar,346955.0
Central,Oct,282424.0
South,Nov,201460.0
Central,Apr,307354.0
South,Jul,187711.0
Central,Mar,334513.0
East,Jan,383100.0
West,Apr,390441.0
East,Sep,355848.0
South,Sep,232901.0
West,Aug,362158.0
Central,Nov,317135.0
South,Feb,240084.0
West,Mar,386696.0
South,Dec,274937.0
East,Feb,331857.0
West,Dec,458160.0
West,Sep,350004.0
Central,Sep,291702.0
South,Aug,249081.0
East,Jun,313979.0
West,Jan,444864.0
South,Apr,200964.0
Central,Dec,333315.0
West,Oct,412160.0
Central,Jun,306984.0
Central,Aug,263005.0
East,Oct,417245.0
West,Jun,409837.0
West,Jul,377194.0
West,Nov,393955.0
East,Dec,400058.0
South,Jun,223251.0
East,Jul,381264.0
East,May,324602.0
South,Oct,241358.0
Central,Jul,314609.0
Central,Jan,318167.0
East,Aug,372836.0
Central,Feb,296949.0
South,May,243659.0
West,May,411038.0
West,Feb,320245.0
