region,month_name,total_sales
South,Mar,211440.0
South,Jan,185001.0
East,Apr,300358.0
East,Nov,308261.0
Central,May,251221.0
East,Mar,280807.0
Central,Oct,229900.0
South,Nov,163763.0
Central,Apr,248465.0
South,Jul,136879.0
Central,Mar,280208.0
East,Jan,295875.0
West,Apr,288849.0
East,Sep,271304.0
South,Sep,187934.0
West,Aug,273846.0
Central,Nov,245112.0
South,Feb,202600.0
West,Mar,310313.0
South,Dec,205970.0
East,Feb,276888.0
West,Dec,357959.0
West,Sep,285033.0
Central,Sep,243894.0
South,Aug,188797.0
East,Jun,243067.0
West,Jan,351339.0
South,Apr,167429.0
Central,Dec,262300.0
West,Oct,317496.0
Central,Jun,233155.0
Central,Aug,212211.0
East,Oct,327851.0
West,Jun,296241.0
West,Jul,300531.0
West,Nov,300818.0
East,Dec,314046.0
South,Jun,176922.0
East,Jul,277122.0
East,May,267684.0
South,Oct,198388.0
Central,Jul,231710.0
Central,Jan,251296.0
East,Aug,300448.0
Central,Feb,233210.0
South,May,187763.0
West,May,299330.0
West,Feb,233662.0
