region,month_name,total_sales
South,Mar,283001.0
South,Jan,244060.0
East,Apr,417690.0
East,Nov,399634.0
Central,May,348025.0
East,Mar,367243.0
Central,Oct,288326.0
South,Nov,210416.0
Central,Apr,316070.0
South,Jul,203556.0
Central,Mar,340493.0
East,Jan,398409.0
West,Apr,400881.0
East,Sep,364554.0
South,Sep,242654.0
West,Aug,374648.0
Central,Nov,322056.0
South,Feb,244611.0
West,Mar,405128.0
South,Dec,282917.0
East,Feb,342132.0
West,Dec,476490.0
West,Sep,362058.0
Central,Sep,295472.0
South,Aug,256705.0
East,Jun,322535.0
West,Jan,458556.0
South,Apr,210154.0
Central,Dec,343400.0
West,Oct,419970.0
Central,Jun,315938.0
Central,Aug,269142.0
East,Oct,425708.0
West,Jun,422466.0
West,Jul,385065.0
West,Nov,406063.0
East,Dec,409813.0
South,Jun,230877.0
East,Jul,387243.0
East,May,335341.0
South,Oct,254165.0
Central,Jul,321436.0
Central,Jan,324002.0
East,Aug,387762.0
Central,Feb,305430.0
South,May,251219.0
West,May,441658.0
West,Feb,330513.0
