region,month_name,total_sales
South,Mar,222377.0
South,Jan,194897.0
East,Apr,313024.0
East,Nov,324188.0
Central,May,274626.0
East,Mar,291482.0
Central,Oct,244042.0
South,Nov,171422.0
Central,Apr,264916.0
South,Jul,153941.0
Central,Mar,293838.0
East,Jan,306507.0
West,Apr,304019.0
East,Sep,281677.0
South,Sep,195346.0
West,Aug,306046.0
Central,Nov,267071.0
South,Feb,212069.0
West,Mar,337877.0
South,Dec,219545.0
East,Feb,289230.0
West,Dec,375637.0
West,Sep,301969.0
Central,Sep,252909.0
South,Aug,199165.0
East,Jun,257160.0
West,Jan,376732.0
South,Apr,172647.0
Central,Dec,283172.0
West,Oct,342741.0
Central,Jun,246517.0
Central,Aug,224773.0
East,Oct,339013.0
West,Jun,312510.0
West,Jul,319195.0
West,Nov,314813.0
East,Dec,338419.0
South,Jun,184046.0
East,Jul,299695.0
East,May,276726.0
South,Oct,210429.0
Central,Jul,242723.0
Central,Jan,265194.0
East,Aug,323322.0
Central,Feb,246957.0
South,May,200932.0
West,May,327643.0
West,Feb,263154.0
