category,month,total_sales,total_profit
Furniture,Sep,272735.0,47271.0
Furniture,Oct,241309.0,44218.0
Furniture,Mar,308745.0,54177.0
Office Supplies,Feb,718015.0,126325.0
Technology,Jul,283614.0,50653.0
Office Supplies,Dec,893918.0,158596.0
Furniture,Aug,265332.0,46834.0
Office Supplies,Jul,744981.0,131369.0
Office Supplies,Jun,694789.0,123618.0
Technology,Sep,227207.0,39433.0
Technology,Dec,303567.0,53221.0
Technology,Jun,311166.0,56309.0
Office Supplies,Jan,833169.0,150426.0
Technology,Aug,292483.0,50486.0
Technology,Oct,337333.0,56254.0
Technology,Jan,296667.0,55026.0
Office Supplies,Mar,767549.0,130098.0
Office Supplies,Aug,699612.0,126153.0
Office Supplies,Sep,736892.0,127461.0
Office Supplies,Oct,784895.0,136070.0
Furniture,Nov,260894.0,44605.0
Office Supplies,Nov,730233.0,125356.0
Technology,May,286325.0,49443.0
Furniture,Feb,213267.0,39283.0
Office Supplies,Apr,726150.0,128321.0
Furniture,Jan,259109.0,45847.0
Furniture,Jun,260165.0,44922.0
Technology,Nov,314597.0,56318.0
Technology,Mar,270875.0,47819.0
Technology,Feb,268190.0,45090.0
Furniture,Apr,298766.0,53881.0
Technology,Apr,289711.0,50384.0
Furniture,Dec,285681.0,51437.0
Office Supplies,May,787953.0,140360.0
Furniture,Jul,239295.0,41912.0
Furniture,May,264111.0,47938.0
