segment,month_name,total_sales,total_profit
Corporate,Oct,439311.0,76103.0
Home Office,Jul,290821.0,49947.0
Consumer,Jul,667860.0,117097.0
Corporate,Mar,417380.0,71332.0
Consumer,Nov,647432.0,111725.0
Home Office,Aug,231300.0,39402.0
Consumer,Aug,707755.0,129257.0
Corporate,Aug,386599.0,68172.0
Home Office,Apr,230389.0,41113.0
Consumer,Jun,716590.0,126105.0
Consumer,May,717383.0,127778.0
Home Office,Sep,217555.0,36553.0
Corporate,Jul,382490.0,69686.0
Corporate,Dec,504256.0,92146.0
Corporate,May,430306.0,75600.0
Corporate,Apr,444669.0,76045.0
Home Office,May,279730.0,51488.0
Home Office,Jan,281399.0,51050.0
Home Office,Jun,239210.0,42995.0
Consumer,Sep,712289.0,123864.0
Home Office,Mar,278576.0,46172.0
Consumer,Apr,709920.0,127005.0
Home Office,Nov,259199.0,45139.0
Home Office,Oct,279853.0,49100.0
Consumer,Dec,785705.0,138951.0
Corporate,Nov,476920.0,83121.0
Corporate,Sep,377065.0,66056.0
Corporate,Feb,390855.0,66472.0
Home Office,Feb,232849.0,41537.0
Consumer,Mar,735864.0,128422.0
Consumer,Oct,715583.0,123274.0
Corporate,Jan,470585.0,82969.0
Consumer,Jan,719584.0,132510.0
Corporate,Jun,395909.0,71384.0
Home Office,Dec,263742.0,44633.0
Consumer,Feb,631534.0,111854.0
