region,month_name,total_sales
South,Mar,215187.0
South,Jan,188286.0
East,Apr,305719.0
East,Nov,311242.0
Central,May,265755.0
East,Mar,283534.0
Central,Oct,236519.0
South,Nov,164968.0
Central,Apr,251554.0
South,Jul,141520.0
Central,Mar,281595.0
East,Jan,298278.0
West,Apr,292598.0
East,Sep,274851.0
South,Sep,190695.0
West,Aug,280071.0
Central,Nov,251395.0
South,Feb,206616.0
West,Mar,318419.0
South,Dec,207506.0
East,Feb,281025.0
West,Dec,364074.0
West,Sep,289769.0
Central,Sep,247708.0
South,Aug,193868.0
East,Jun,248416.0
West,Jan,356099.0
South,Apr,168041.0
Central,Dec,265949.0
West,Oct,321970.0
Central,Jun,238173.0
Central,Aug,214948.0
East,Oct,334216.0
West,Jun,300933.0
West,Jul,304697.0
West,Nov,303021.0
East,Dec,319811.0
South,Jun,181155.0
East,Jul,287705.0
East,May,270662.0
South,Oct,200336.0
Central,Jul,235164.0
Central,Jan,254815.0
East,Aug,305102.0
Central,Feb,238965.0
South,May,192137.0
West,May,303490.0
West,Feb,241826.0
