region,month_name,total_sales
South,Mar,220114.0
South,Jan,191862.0
East,Apr,308947.0
East,Nov,320274.0
Central,May,270044.0
East,Mar,287894.0
Central,Oct,240338.0
South,Nov,169170.0
Central,Apr,260867.0
South,Jul,150651.0
Central,Mar,284681.0
East,Jan,302004.0
West,Apr,301595.0
East,Sep,279313.0
South,Sep,194377.0
West,Aug,284740.0
Central,Nov,263698.0
South,Feb,211142.0
West,Mar,332812.0
South,Dec,218225.0
East,Feb,285710.0
West,Dec,372769.0
West,Sep,294962.0
Central,Sep,250217.0
South,Aug,196551.0
East,Jun,253601.0
West,Jan,364205.0
South,Apr,170558.0
Central,Dec,279909.0
West,Oct,337274.0
Central,Jun,243603.0
Central,Aug,218686.0
East,Oct,337192.0
West,Jun,308418.0
West,Jul,313088.0
West,Nov,308697.0
East,Dec,334676.0
South,Jun,184046.0
East,Jul,291455.0
East,May,274325.0
South,Oct,208414.0
Central,Jul,241221.0
Central,Jan,261470.0
East,Aug,315095.0
Central,Feb,242420.0
South,May,198175.0
West,May,323960.0
West,Feb,252936.0
