region,month_name,total_sales
South,Mar,264877.0
South,Jan,230340.0
East,Apr,389602.0
East,Nov,378316.0
Central,May,324875.0
East,Mar,343550.0
Central,Oct,280352.0
South,Nov,198393.0
Central,Apr,305493.0
South,Jul,187075.0
Central,Mar,330810.0
East,Jan,378403.0
West,Apr,386938.0
East,Sep,347992.0
South,Sep,230201.0
West,Aug,359493.0
Central,Nov,313852.0
South,Feb,236969.0
West,Mar,383084.0
South,Dec,272126.0
East,Feb,328811.0
West,Dec,455691.0
West,Sep,345881.0
Central,Sep,289273.0
South,Aug,248594.0
East,Jun,310216.0
West,Jan,439951.0
South,Apr,199594.0
Central,Dec,322884.0
West,Oct,407094.0
Central,Jun,304866.0
Central,Aug,259133.0
East,Oct,411540.0
West,Jun,406530.0
West,Jul,373072.0
West,Nov,390228.0
East,Dec,394983.0
South,Jun,221642.0
East,Jul,364504.0
East,May,319857.0
South,Oct,238670.0
Central,Jul,309855.0
Central,Jan,315134.0
East,Aug,367028.0
Central,Feb,293905.0
South,May,234220.0
West,May,404736.0
West,Feb,315918.0
