segment,month_name,total_sales,total_profit
Corporate,Oct,374773.0,64538.0
Home Office,Jul,229774.0,39368.0
Consumer,Jul,569475.0,101041.0
Corporate,Mar,350462.0,59494.0
Consumer,Nov,544136.0,93934.0
Home Office,Aug,197839.0,33424.0
Consumer,Aug,622132.0,113423.0
Corporate,Aug,325424.0,57821.0
Home Office,Apr,203897.0,36661.0
Consumer,Jun,596035.0,106125.0
Consumer,May,592940.0,105303.0
Home Office,Sep,176999.0,29307.0
Corporate,Jul,306970.0,56222.0
Corporate,Dec,439910.0,80384.0
Corporate,May,378731.0,66751.0
Corporate,Apr,350255.0,61344.0
Home Office,May,217873.0,40705.0
Home Office,Jan,236213.0,43271.0
Home Office,Jun,193116.0,34946.0
Consumer,Sep,602614.0,104555.0
Home Office,Mar,243339.0,39374.0
Consumer,Apr,616625.0,109681.0
Home Office,Nov,220633.0,38701.0
Home Office,Oct,229219.0,39683.0
Consumer,Dec,675774.0,121454.0
Corporate,Nov,402697.0,69197.0
Corporate,Sep,326209.0,57244.0
Corporate,Feb,346823.0,58981.0
Home Office,Feb,201249.0,35858.0
Consumer,Mar,629234.0,111325.0
Consumer,Oct,626651.0,107810.0
Corporate,Jan,405600.0,70947.0
Consumer,Jan,602816.0,111267.0
Corporate,Jun,338018.0,60001.0
Home Office,Dec,228253.0,38455.0
Consumer,Feb,561668.0,99599.0
