category,month,total_sales,total_profit
Furniture,Sep,269154.0,46651.0
Furniture,Oct,236246.0,43313.0
Furniture,Mar,303451.0,53159.0
Office Supplies,Feb,701615.0,123105.0
Technology,Jul,278888.0,49785.0
Office Supplies,Dec,872261.0,154771.0
Furniture,Aug,262175.0,46303.0
Office Supplies,Jul,729811.0,128826.0
Office Supplies,Jun,677334.0,120581.0
Technology,Sep,218989.0,38255.0
Technology,Dec,299147.0,52396.0
Technology,Jun,305786.0,55258.0
Office Supplies,Jan,819495.0,147897.0
Technology,Aug,284662.0,48969.0
Technology,Oct,332317.0,55286.0
Technology,Jan,289392.0,53796.0
Office Supplies,Mar,749483.0,126826.0
Office Supplies,Aug,686447.0,123734.0
Office Supplies,Sep,723374.0,125134.0
Office Supplies,Oct,768786.0,133384.0
Furniture,Nov,257283.0,43898.0
Office Supplies,Nov,713416.0,122768.0
Technology,May,275414.0,47651.0
Furniture,Feb,208710.0,38382.0
Office Supplies,Apr,702869.0,125544.0
Furniture,Jan,254291.0,45047.0
Furniture,Jun,256495.0,44496.0
Technology,Nov,309209.0,55376.0
Technology,Mar,263308.0,46423.0
Technology,Feb,263614.0,44527.0
Furniture,Apr,292733.0,52789.0
Technology,Apr,283507.0,49183.0
Furniture,Dec,272274.0,49914.0
Office Supplies,May,763425.0,135987.0
Furniture,Jul,223249.0,39388.0
Furniture,May,242952.0,45174.0
