category,month,total_sales,total_profit
Furniture,Sep,250341.0,43577.0
Furniture,Oct,218175.0,40212.0
Furniture,Mar,285193.0,49735.0
Office Supplies,Feb,663330.0,116491.0
Technology,Jul,253097.0,45261.0
Office Supplies,Dec,810563.0,144366.0
Furniture,Aug,244142.0,43340.0
Office Supplies,Jul,641412.0,114140.0
Office Supplies,Jun,602193.0,106933.0
Technology,Sep,206701.0,36039.0
Technology,Dec,270023.0,47682.0
Technology,Jun,282777.0,51053.0
Office Supplies,Jan,744034.0,134508.0
Technology,Aug,249383.0,43358.0
Technology,Oct,291119.0,47831.0
Technology,Jan,256033.0,47835.0
Office Supplies,Mar,684088.0,115461.0
Office Supplies,Aug,644857.0,116668.0
Office Supplies,Sep,638494.0,109525.0
Office Supplies,Oct,700515.0,119785.0
Furniture,Nov,231792.0,38849.0
Office Supplies,Nov,639669.0,109857.0
Technology,May,254859.0,43450.0
Furniture,Feb,198417.0,36316.0
Office Supplies,Apr,630744.0,112233.0
Furniture,Jan,231551.0,41151.0
Furniture,Jun,219986.0,39306.0
Technology,Nov,276350.0,48604.0
Technology,Mar,239712.0,42581.0
Technology,Feb,235448.0,38553.0
Furniture,Apr,262683.0,47114.0
Technology,Apr,262770.0,46005.0
Furniture,Dec,247590.0,45306.0
Office Supplies,May,698646.0,124609.0
Furniture,Jul,197788.0,34971.0
Furniture,May,224644.0,42399.0
