region,month_name,total_sales
South,Mar,213684.0
South,Jan,187349.0
East,Apr,304988.0
East,Nov,310640.0
Central,May,264914.0
East,Mar,282490.0
Central,Oct,236200.0
South,Nov,164660.0
Central,Apr,250288.0
South,Jul,139341.0
Central,Mar,281339.0
East,Jan,297429.0
West,Apr,290789.0
East,Sep,272500.0
South,Sep,189949.0
West,Aug,278956.0
Central,Nov,251051.0
South,Feb,205964.0
West,Mar,316146.0
South,Dec,207078.0
East,Feb,278461.0
West,Dec,361612.0
West,Sep,289769.0
Central,Sep,246619.0
South,Aug,191633.0
East,Jun,246770.0
West,Jan,355622.0
South,Apr,168041.0
Central,Dec,264639.0
West,Oct,320404.0
Central,Jun,237387.0
Central,Aug,214229.0
East,Oct,333626.0
West,Jun,297877.0
West,Jul,303554.0
West,Nov,302488.0
East,Dec,319811.0
South,Jun,180664.0
East,Jul,286668.0
East,May,269469.0
South,Oct,200061.0
Central,Jul,235164.0
Central,Jan,254318.0
East,Aug,304049.0
Central,Feb,237957.0
South,May,191904.0
West,May,302222.0
West,Feb,240157.0
