category,month,total_sales,total_profit
Furniture,Sep,263687.0,45673.0
Furniture,Oct,232597.0,42658.0
Furniture,Mar,298619.0,52231.0
Office Supplies,Feb,691358.0,121452.0
Technology,Jul,265799.0,47819.0
Office Supplies,Dec,854823.0,151840.0
Furniture,Aug,257357.0,45569.0
Office Supplies,Jul,711255.0,125445.0
Office Supplies,Jun,660237.0,117289.0
Technology,Sep,213615.0,37331.0
Technology,Dec,288520.0,51178.0
Technology,Jun,298638.0,53828.0
Office Supplies,Jan,799421.0,144174.0
Technology,Aug,273664.0,47581.0
Technology,Oct,323887.0,53678.0
Technology,Jan,283124.0,52777.0
Office Supplies,Mar,726777.0,122969.0
Office Supplies,Aug,672864.0,121600.0
Office Supplies,Sep,687732.0,118686.0
Office Supplies,Oct,755264.0,131309.0
Furniture,Nov,250091.0,42584.0
Office Supplies,Nov,688969.0,119194.0
Technology,May,269072.0,46505.0
Furniture,Feb,205141.0,37608.0
Office Supplies,Apr,680195.0,120843.0
Furniture,Jan,248036.0,43818.0
Furniture,Jun,242358.0,43347.0
Technology,Nov,294895.0,52123.0
Technology,Mar,256646.0,45402.0
Technology,Feb,258168.0,43459.0
Furniture,Apr,288187.0,52003.0
Technology,Apr,277922.0,48156.0
Furniture,Dec,266903.0,48911.0
Office Supplies,May,740705.0,131987.0
Furniture,Jul,215006.0,38072.0
Furniture,May,238275.0,44352.0
