category,month,total_sales,total_profit
Furniture,Sep,239495.0,41909.0
Furniture,Oct,205437.0,37597.0
Furniture,Mar,261916.0,46669.0
Office Supplies,Feb,622238.0,110025.0
Technology,Jul,235370.0,41822.0
Office Supplies,Dec,744323.0,134526.0
Furniture,Aug,226215.0,39824.0
Office Supplies,Jul,598559.0,107056.0
Office Supplies,Jun,531617.0,95579.0
Technology,Sep,192471.0,33534.0
Technology,Dec,256226.0,45523.0
Technology,Jun,264712.0,47565.0
Office Supplies,Jan,691222.0,125435.0
Technology,Aug,228516.0,39466.0
Technology,Oct,279464.0,45934.0
Technology,Jan,246623.0,46282.0
Office Supplies,Mar,656736.0,110861.0
Office Supplies,Aug,598575.0,109781.0
Office Supplies,Sep,599935.0,102997.0
Office Supplies,Oct,651324.0,112011.0
Furniture,Nov,216258.0,36296.0
Office Supplies,Nov,597074.0,102579.0
Technology,May,233891.0,39453.0
Furniture,Feb,180896.0,33605.0
Office Supplies,Apr,579863.0,103756.0
Furniture,Jan,205485.0,35975.0
Furniture,Jun,203904.0,36695.0
Technology,Nov,264162.0,46207.0
Technology,Mar,226922.0,40101.0
Technology,Feb,208276.0,33899.0
Furniture,Apr,236762.0,42587.0
Technology,Apr,237981.0,41415.0
Furniture,Dec,216224.0,38814.0
Office Supplies,May,631391.0,111787.0
Furniture,Jul,181625.0,32630.0
Furniture,May,214645.0,40523.0
