category,month,total_sales,total_profit
Furniture,Sep,291953.0,50422.0
Furniture,Oct,257434.0,47297.0
Furniture,Mar,322171.0,56483.0
Office Supplies,Feb,761917.0,133765.0
Technology,Jul,305211.0,54495.0
Office Supplies,Dec,935001.0,165290.0
Furniture,Aug,284180.0,50944.0
Office Supplies,Jul,801862.0,141822.0
Office Supplies,Jun,758039.0,135607.0
Technology,Sep,241452.0,41768.0
Technology,Dec,321855.0,56459.0
Technology,Jun,330790.0,60158.0
Office Supplies,Jan,884508.0,159599.0
Technology,Aug,318002.0,54675.0
Technology,Oct,360428.0,60350.0
Technology,Jan,327663.0,61027.0
Office Supplies,Mar,835006.0,140640.0
Office Supplies,Aug,744196.0,134919.0
Office Supplies,Sep,794103.0,137560.0
Office Supplies,Oct,834381.0,143951.0
Furniture,Nov,281980.0,48292.0
Office Supplies,Nov,786114.0,135608.0
Technology,May,301990.0,52254.0
Furniture,Feb,230213.0,41913.0
Office Supplies,Apr,770325.0,136259.0
Furniture,Jan,278177.0,49831.0
Furniture,Jun,279915.0,47805.0
Technology,Nov,337346.0,60529.0
Technology,Mar,286620.0,50586.0
Technology,Feb,282416.0,47266.0
Furniture,Apr,324282.0,57487.0
Technology,Apr,306016.0,53187.0
Furniture,Dec,307877.0,55725.0
Office Supplies,May,834840.0,148716.0
Furniture,Jul,253611.0,44375.0
Furniture,May,303667.0,55955.0
